,age,annualincome,calldroprate,callfailurerate,callingnum,customerid,customersuspended,education,gender,homeowner,maritalstatus,monthlybilledamount,noadditionallines,numberofcomplaints,numberofmonthunpaid,numdayscontractequipmentplanexpiring,occupation,penaltytoswitch,state,totalminsusedinlastmonth,unpaidbalance,usesinternetservice,usesvoiceservice,percentagecalloutsidenetwork,totalcallduration,avgcallduration,churn,year,month
1322,33,198532,0.06,0.0,4251029987,611,Yes,Master or equivalent,Male,No,Married,57,\N,3,4,99,Non-technology Related Job,116,LA,204,62,No,No,0.6,4451,741,0,2015,1
1323,33,198532,0.06,0.0,4251029987,611,Yes,Master or equivalent,Male,No,Married,57,\N,3,4,99,Non-technology Related Job,116,LA,204,62,No,No,0.6,3182,454,0,2015,2
1324,49,196561,0.0,0.02,4251066071,612,Yes,High School or below,Female,No,Single,64,\N,2,1,39,Technology Related Job,477,OH,208,172,No,Yes,0.81,3506,584,0,2015,1
1325,49,196561,0.0,0.02,4251066071,612,Yes,High School or below,Female,No,Single,64,\N,2,1,39,Technology Related Job,477,OH,208,172,No,Yes,0.81,3319,663,0,2015,2
1326,79,57462,0.06,0.02,4251061733,613,Yes,High School or below,Female,Yes,Single,2,\N,3,7,58,Non-technology Related Job,149,OR,405,187,No,No,0.26,2971,742,0,2015,1
1327,79,57462,0.06,0.02,4251061733,613,Yes,High School or below,Female,Yes,Single,2,\N,3,7,58,Non-technology Related Job,149,OR,405,187,No,No,0.26,236,118,0,2015,2
1328,27,55491,0.0,0.0,4251094858,614,Yes,High School or below,Male,Yes,Single,9,\N,1,4,98,Technology Related Job,9,AR,408,47,No,No,0.47,5315,759,0,2015,1
1329,27,55491,0.0,0.0,4251094858,614,Yes,High School or below,Male,Yes,Single,9,\N,1,4,98,Technology Related Job,9,AR,408,47,No,No,0.47,4548,758,0,2015,2
1330,57,166391,0.06,0.0,4251063369,615,Yes,High School or below,Female,Yes,Single,67,\N,3,2,17,Non-technology Related Job,182,CO,105,62,No,No,0.93,1176,392,0,2015,1
1331,57,166391,0.06,0.0,4251063369,615,Yes,High School or below,Female,Yes,Single,67,\N,3,2,17,Non-technology Related Job,182,CO,105,62,No,No,0.93,1585,528,0,2015,2
1332,73,164420,0.0,0.02,4251039888,616,Yes,Bachelor or equivalent,Female,Yes,Married,75,\N,1,7,57,Technology Related Job,42,MN,108,172,No,No,0.14,5752,1150,0,2015,1
1333,73,164420,0.0,0.02,4251039888,616,Yes,Bachelor or equivalent,Female,Yes,Married,75,\N,1,7,57,Technology Related Job,42,MN,108,172,No,No,0.14,1415,707,0,2015,2
1334,73,164420,0.0,0.02,4251039888,616,Yes,Bachelor or equivalent,Female,Yes,Married,75,\N,1,7,57,Technology Related Job,42,MN,108,172,No,No,0.14,751,751,0,2015,3
1335,36,25321,0.07,0.02,4251050329,617,Yes,Bachelor or equivalent,Male,No,Married,13,\N,2,5,75,Non-technology Related Job,214,MO,305,187,No,No,0.6,1292,646,0,2015,1
1336,36,25321,0.07,0.02,4251050329,617,Yes,Bachelor or equivalent,Male,No,Married,13,\N,2,5,75,Non-technology Related Job,214,MO,305,187,No,No,0.6,2111,703,0,2015,2
1337,51,23350,0.01,0.0,4251073718,618,Yes,Master or equivalent,Female,Yes,Single,20,\N,1,2,16,Technology Related Job,74,SD,309,47,No,No,0.81,3146,524,0,2015,1
1338,51,23350,0.01,0.0,4251073718,618,Yes,Master or equivalent,Female,Yes,Single,20,\N,1,2,16,Technology Related Job,74,SD,309,47,No,No,0.81,6189,884,0,2015,2
1339,14,134250,0.07,0.0,4251074393,619,Yes,Master or equivalent,Male,Yes,Married,78,\N,2,0,34,Non-technology Related Job,247,TX,5,62,No,No,0.26,4159,831,1,2015,1
1340,14,134250,0.07,0.0,4251074393,619,Yes,Master or equivalent,Male,Yes,Married,78,\N,2,0,34,Non-technology Related Job,247,TX,5,62,No,No,0.26,2005,501,1,2015,2
1341,30,132279,0.01,0.02,4251078272,620,Yes,High School or below,Male,Yes,Single,86,\N,1,5,75,Technology Related Job,107,GA,9,172,Yes,No,0.48,929,464,0,2015,1
1342,30,132279,0.01,0.02,4251078272,620,Yes,High School or below,Male,Yes,Single,86,\N,1,5,75,Technology Related Job,107,GA,9,172,Yes,No,0.48,6212,887,0,2015,2
1343,60,243179,0.07,0.02,4251025968,621,Yes,High School or below,Female,Yes,Single,24,\N,2,3,93,Non-technology Related Job,279,ID,206,187,No,No,0.93,479,479,0,2015,1
1344,60,243179,0.07,0.02,4251025968,621,Yes,High School or below,Female,Yes,Single,24,\N,2,3,93,Non-technology Related Job,279,ID,206,187,No,No,0.93,4532,647,0,2015,2
1345,76,241208,0.01,0.0,4251098732,622,Yes,High School or below,Female,Yes,Married,31,\N,0,1,34,Technology Related Job,139,NH,209,47,No,No,0.14,7344,816,0,2015,1
1346,76,241208,0.01,0.0,4251098732,622,Yes,High School or below,Female,Yes,Married,31,\N,0,1,34,Technology Related Job,139,NH,209,47,No,No,0.14,5187,864,0,2015,2
1347,38,102109,0.07,0.0,4251016903,623,Yes,High School or below,Male,Yes,Married,89,\N,2,6,52,Non-technology Related Job,312,NM,406,62,No,No,0.6,6733,841,0,2015,1
1348,38,102109,0.07,0.0,4251016903,623,Yes,High School or below,Male,Yes,Married,89,\N,2,6,52,Non-technology Related Job,312,NM,406,62,No,No,0.6,4088,681,0,2015,2
1349,54,100138,0.01,0.01,4251029701,624,Yes,Bachelor or equivalent,Female,Yes,Married,96,\N,0,4,93,Technology Related Job,172,WA,409,172,No,No,0.81,2889,577,0,2015,1
1350,54,100138,0.01,0.01,4251029701,624,Yes,Bachelor or equivalent,Female,Yes,Married,96,\N,0,4,93,Technology Related Job,172,WA,409,172,No,No,0.81,2815,563,0,2015,2
1351,54,100138,0.01,0.01,4251029701,624,Yes,Bachelor or equivalent,Female,Yes,Married,96,\N,0,4,93,Technology Related Job,172,WA,409,172,No,No,0.81,671,671,0,2015,3
1352,17,211038,0.0,0.02,4251076075,625,Yes,Bachelor or equivalent,Male,No,Married,34,\N,1,1,11,Non-technology Related Job,344,WI,106,187,No,Yes,0.27,4193,698,0,2015,1
1353,17,211038,0.0,0.02,4251076075,625,Yes,Bachelor or equivalent,Male,No,Married,34,\N,1,1,11,Non-technology Related Job,344,WI,106,187,No,Yes,0.27,2043,1021,0,2015,2
1354,32,209067,0.02,0.03,4251042632,626,Yes,Bachelor or equivalent,Male,No,Single,42,\N,0,7,52,Technology Related Job,205,KS,110,47,No,No,0.48,2809,936,1,2015,1
1355,32,209067,0.02,0.03,4251042632,626,Yes,Bachelor or equivalent,Male,No,Single,42,\N,0,7,52,Technology Related Job,205,KS,110,47,No,No,0.48,5255,875,1,2015,2
1356,63,69967,0.0,0.0,4251064917,627,Yes,Master or equivalent,Female,Yes,Single,100,\N,1,4,70,Non-technology Related Job,377,LA,307,62,No,No,0.93,7764,776,0,2015,1
1357,63,69967,0.0,0.0,4251064917,627,Yes,Master or equivalent,Female,Yes,Single,100,\N,1,4,70,Non-technology Related Job,377,LA,307,62,No,No,0.93,2240,746,0,2015,2
1358,79,67996,0.02,0.01,4251047870,628,Yes,High School or below,Female,Yes,Married,107,\N,0,2,11,Technology Related Job,237,OH,310,172,No,No,0.14,5094,727,0,2015,1
1359,79,67996,0.02,0.01,4251047870,628,Yes,High School or below,Female,Yes,Married,107,\N,0,2,11,Technology Related Job,237,OH,310,172,No,No,0.14,1128,376,0,2015,2
1360,79,67996,0.02,0.01,4251047870,628,Yes,High School or below,Female,Yes,Married,107,\N,0,2,11,Technology Related Job,237,OH,310,172,No,No,0.14,567,567,0,2015,3
1361,41,178897,0.0,0.02,4251060421,629,Yes,High School or below,Male,Yes,Single,45,\N,1,7,29,Non-technology Related Job,409,OR,7,187,No,No,0.6,6557,819,0,2015,1
1362,41,178897,0.0,0.02,4251060421,629,Yes,High School or below,Male,Yes,Single,45,\N,1,7,29,Non-technology Related Job,409,OR,7,187,No,No,0.6,5060,843,0,2015,2
1363,57,176926,0.02,0.03,4251029732,630,Yes,High School or below,Female,Yes,Married,53,\N,3,5,69,Non-technology Related Job,270,AZ,10,47,No,No,0.81,936,468,0,2015,1
1364,57,176926,0.02,0.03,4251029732,630,Yes,High School or below,Female,Yes,Married,53,\N,3,5,69,Non-technology Related Job,270,AZ,10,47,No,No,0.81,4117,1029,0,2015,2
1365,19,37826,0.0,0.0,4251063109,631,Yes,High School or below,Male,No,Married,110,\N,1,2,88,Non-technology Related Job,442,CA,207,62,No,No,0.27,6074,759,0,2015,1
1366,19,37826,0.0,0.0,4251063109,631,Yes,High School or below,Male,No,Married,110,\N,1,2,88,Non-technology Related Job,442,CA,207,62,No,No,0.27,4796,685,0,2015,2
1367,35,35855,0.02,0.01,4251080887,632,Yes,Bachelor or equivalent,Male,Yes,Single,118,\N,3,0,28,Non-technology Related Job,302,MI,211,172,No,Yes,0.48,3752,750,0,2015,1
1368,35,35855,0.02,0.01,4251080887,632,Yes,Bachelor or equivalent,Male,Yes,Single,118,\N,3,0,28,Non-technology Related Job,302,MI,211,172,No,Yes,0.48,925,462,0,2015,2
1369,66,146755,0.01,0.02,4251085740,633,Yes,Bachelor or equivalent,Female,Yes,Single,56,\N,0,6,47,Non-technology Related Job,475,MS,408,187,No,No,0.93,6121,680,0,2015,1
1370,66,146755,0.01,0.02,4251085740,633,Yes,Bachelor or equivalent,Female,Yes,Single,56,\N,0,6,47,Non-technology Related Job,475,MS,408,187,No,No,0.93,1384,692,0,2015,2
1371,14,144784,0.03,0.03,4251063117,634,Yes,Bachelor or equivalent,Female,Yes,Single,63,\N,3,3,87,Non-technology Related Job,335,SD,411,47,No,No,0.15,444,444,1,2015,1
1372,14,144784,0.03,0.03,4251063117,634,Yes,Bachelor or equivalent,Female,Yes,Single,63,\N,3,3,87,Non-technology Related Job,335,SD,411,47,No,No,0.15,1916,638,1,2015,2
1373,44,5685,0.01,0.0,4251071628,635,Yes,Bachelor or equivalent,Male,Yes,Single,1,\N,0,1,6,Non-technology Related Job,7,TX,108,62,No,No,0.6,1833,611,0,2015,1
1374,44,5685,0.01,0.0,4251071628,635,Yes,Bachelor or equivalent,Male,Yes,Single,1,\N,0,1,6,Non-technology Related Job,7,TX,108,62,No,No,0.6,1112,278,0,2015,2
1375,44,5685,0.01,0.0,4251071628,635,Yes,Bachelor or equivalent,Male,Yes,Single,1,\N,0,1,6,Non-technology Related Job,7,TX,108,62,No,No,0.6,1267,1267,0,2015,3
1376,60,3714,0.03,0.01,4251097304,636,Yes,PhD or equivalent,Female,Yes,Married,9,\N,2,6,46,Non-technology Related Job,367,FL,111,172,No,No,0.81,1690,563,0,2015,1
1377,60,3714,0.03,0.01,4251097304,636,Yes,PhD or equivalent,Female,Yes,Married,9,\N,2,6,46,Non-technology Related Job,367,FL,111,172,No,No,0.81,3949,564,0,2015,2
1378,22,114614,0.01,0.02,4251017954,637,Yes,High School or below,Male,Yes,Married,67,\N,0,4,65,Non-technology Related Job,40,HI,308,187,Yes,No,0.27,3257,814,1,2015,1
1379,22,114614,0.01,0.02,4251017954,637,Yes,High School or below,Male,Yes,Married,67,\N,0,4,65,Non-technology Related Job,40,HI,308,187,Yes,No,0.27,2997,599,1,2015,2
1380,38,112643,0.03,0.03,4251043106,638,Yes,High School or below,Male,Yes,Single,74,\N,2,1,5,Non-technology Related Job,400,NV,312,47,No,No,0.48,4932,704,1,2015,1
1381,38,112643,0.03,0.03,4251043106,638,Yes,High School or below,Male,Yes,Single,74,\N,2,1,5,Non-technology Related Job,400,NV,312,47,No,No,0.48,4304,717,1,2015,2
1382,68,223544,0.01,0.0,4251080416,639,Yes,High School or below,Female,Yes,Single,12,\N,3,7,24,Non-technology Related Job,72,NJ,9,62,No,No,0.94,556,278,0,2015,1
1383,68,223544,0.01,0.0,4251080416,639,Yes,High School or below,Female,Yes,Single,12,\N,3,7,24,Non-technology Related Job,72,NJ,9,62,No,No,0.94,5694,632,0,2015,2
1384,16,221573,0.03,0.01,4251060300,640,Yes,High School or below,Female,No,Single,19,\N,2,4,64,Non-technology Related Job,432,WA,12,172,No,No,0.15,4970,828,0,2015,1
1385,16,221573,0.03,0.01,4251060300,640,Yes,High School or below,Female,No,Single,19,\N,2,4,64,Non-technology Related Job,432,WA,12,172,No,No,0.15,3024,1008,0,2015,2
1386,16,221573,0.03,0.01,4251060300,640,Yes,High School or below,Female,No,Single,19,\N,2,4,64,Non-technology Related Job,432,WA,12,172,No,No,0.15,304,304,0,2015,3
1387,47,82473,0.02,0.02,4251022825,641,Yes,Bachelor or equivalent,Male,Yes,Single,77,\N,3,2,83,Non-technology Related Job,105,WI,209,187,No,No,0.6,3760,940,0,2015,1
1388,47,82473,0.02,0.02,4251022825,641,Yes,Bachelor or equivalent,Male,Yes,Single,77,\N,3,2,83,Non-technology Related Job,105,WI,209,187,No,No,0.6,3954,564,0,2015,2
1389,63,80502,0.04,0.03,4251026775,642,Yes,Bachelor or equivalent,Female,Yes,Married,85,\N,2,7,23,Non-technology Related Job,465,IA,212,47,No,No,0.81,5606,700,0,2015,1
1390,63,80502,0.04,0.03,4251026775,642,Yes,Bachelor or equivalent,Female,Yes,Married,85,\N,2,7,23,Non-technology Related Job,465,IA,212,47,No,No,0.81,5425,904,0,2015,2
1391,25,191402,0.02,0.0,4251043817,643,Yes,Bachelor or equivalent,Male,Yes,Married,23,\N,3,5,42,Non-technology Related Job,137,KY,409,62,No,No,0.27,5652,807,0,2015,1
1392,25,191402,0.02,0.0,4251043817,643,Yes,Bachelor or equivalent,Male,Yes,Married,23,\N,3,5,42,Non-technology Related Job,137,KY,409,62,No,No,0.27,2809,936,0,2015,2
1393,25,191402,0.02,0.0,4251043817,643,Yes,Bachelor or equivalent,Male,Yes,Married,23,\N,3,5,42,Non-technology Related Job,137,KY,409,62,No,No,0.27,1260,1260,0,2015,3
1394,41,189431,0.04,0.01,4251024073,644,Yes,Master or equivalent,Male,Yes,Single,30,\N,1,2,82,Non-technology Related Job,498,ND,412,172,No,No,0.48,3309,827,0,2015,1
1395,41,189431,0.04,0.01,4251024073,644,Yes,Master or equivalent,Male,Yes,Single,30,\N,1,2,82,Non-technology Related Job,498,ND,412,172,No,No,0.48,3757,1252,0,2015,2
1396,71,50332,0.02,0.02,4251064246,645,Yes,PhD or equivalent,Female,No,Married,88,\N,3,0,1,Non-technology Related Job,170,OK,109,187,No,No,0.94,7989,998,1,2015,1
1397,19,48361,0.04,0.03,4251036277,646,Yes,High School or below,Male,Yes,Single,96,\N,1,5,41,Non-technology Related Job,30,AZ,113,47,No,No,0.15,2272,757,0,2015,1
1398,19,48361,0.04,0.03,4251036277,646,Yes,High School or below,Male,Yes,Single,96,\N,1,5,41,Non-technology Related Job,30,AZ,113,47,No,No,0.15,4256,1064,0,2015,2
1399,50,159261,0.02,0.0,4251040191,647,Yes,High School or below,Female,Yes,Single,34,\N,2,3,59,Non-technology Related Job,202,CA,310,62,No,Yes,0.6,7419,1059,0,2015,1
1400,50,159261,0.02,0.0,4251040191,647,Yes,High School or below,Female,Yes,Single,34,\N,2,3,59,Non-technology Related Job,202,CA,310,62,No,Yes,0.6,4195,699,0,2015,2
1401,65,157290,0.04,0.01,4251048165,648,Yes,High School or below,Female,Yes,Married,41,\N,1,0,0,Non-technology Related Job,63,MA,313,172,No,No,0.82,1971,985,0,2015,1
1402,65,157290,0.04,0.01,4251048165,648,Yes,High School or below,Female,Yes,Married,41,\N,1,0,0,Non-technology Related Job,63,MA,313,172,No,No,0.82,1652,550,0,2015,2
1403,28,18190,0.03,0.02,4251072153,649,Yes,High School or below,Male,Yes,Married,99,\N,2,6,18,Non-technology Related Job,235,MN,10,187,No,No,0.27,6928,866,0,2015,1
1404,28,18190,0.03,0.02,4251072153,649,Yes,High School or below,Male,Yes,Married,99,\N,2,6,18,Non-technology Related Job,235,MN,10,187,No,No,0.27,2904,726,0,2015,2
1405,44,16219,0.05,0.03,4251073336,650,Yes,Bachelor or equivalent,Male,Yes,Married,106,\N,1,3,59,Non-technology Related Job,95,SC,13,47,No,No,0.48,4150,830,0,2015,1
1406,44,16219,0.05,0.03,4251073336,650,Yes,Bachelor or equivalent,Male,Yes,Married,106,\N,1,3,59,Non-technology Related Job,95,SC,13,47,No,No,0.48,4397,549,0,2015,2
1407,44,16219,0.05,0.03,4251073336,650,Yes,Bachelor or equivalent,Male,Yes,Married,106,\N,1,3,59,Non-technology Related Job,95,SC,13,47,No,No,0.48,1467,733,0,2015,3
1408,74,127120,0.03,0.0,4251053269,651,Yes,Bachelor or equivalent,Female,Yes,Married,44,\N,2,1,77,Non-technology Related Job,268,TN,210,62,No,No,0.94,5088,848,0,2015,1
1409,74,127120,0.03,0.0,4251053269,651,Yes,Bachelor or equivalent,Female,Yes,Married,44,\N,2,1,77,Non-technology Related Job,268,TN,210,62,No,No,0.94,3000,1000,0,2015,2
1410,22,125149,0.05,0.01,4251089090,652,Yes,Master or equivalent,Male,Yes,Single,52,\N,0,7,18,Non-technology Related Job,128,FL,214,172,No,No,0.15,4034,806,0,2015,1
1411,22,125149,0.05,0.01,4251089090,652,Yes,Master or equivalent,Male,Yes,Single,52,\N,0,7,18,Non-technology Related Job,128,FL,214,172,No,No,0.15,2425,606,0,2015,2
1412,52,236049,0.03,0.02,4251054102,653,No,Master or equivalent,Female,Yes,Single,110,\N,1,4,36,Others,300,HI,411,187,No,No,0.61,2706,902,0,2015,1
1413,52,236049,0.03,0.02,4251054102,653,No,Master or equivalent,Female,Yes,Single,110,\N,1,4,36,Others,300,HI,411,187,No,No,0.61,2760,460,0,2015,2
1414,68,234078,0.05,0.03,4251041026,654,Yes,High School or below,Female,No,Married,117,\N,0,2,77,Non-technology Related Job,160,NV,414,47,No,Yes,0.82,4294,858,0,2015,1
1415,68,234078,0.05,0.03,4251041026,654,Yes,High School or below,Female,No,Married,117,\N,0,2,77,Non-technology Related Job,160,NV,414,47,No,Yes,0.82,3915,489,0,2015,2
1416,31,94979,0.03,0.0,4251026960,655,Yes,High School or below,Male,Yes,Single,55,\N,1,7,95,Others,333,NH,111,62,No,No,0.27,3637,606,1,2015,1
1417,31,94979,0.03,0.0,4251026960,655,Yes,High School or below,Male,Yes,Single,55,\N,1,7,95,Others,333,NH,111,62,No,No,0.27,2752,917,1,2015,2
1418,31,94979,0.03,0.0,4251026960,655,Yes,High School or below,Male,Yes,Single,55,\N,1,7,95,Others,333,NH,111,62,No,No,0.27,1029,1029,1,2015,3
1419,46,93007,0.05,0.01,4251070298,656,Yes,High School or below,Male,Yes,Married,63,\N,0,5,36,Non-technology Related Job,193,VA,114,172,No,No,0.48,4402,628,0,2015,1
1420,46,93007,0.05,0.01,4251070298,656,Yes,High School or below,Male,Yes,Married,63,\N,0,5,36,Non-technology Related Job,193,VA,114,172,No,No,0.48,4426,553,0,2015,2
1421,77,203908,0.04,0.02,4251071964,657,Yes,High School or below,Female,Yes,Married,0,\N,1,2,54,Others,365,WV,311,187,No,No,0.94,5819,969,0,2015,1
1422,77,203908,0.04,0.02,4251071964,657,Yes,High School or below,Female,Yes,Married,0,\N,1,2,54,Others,365,WV,311,187,No,No,0.94,4540,648,0,2015,2
1423,25,201937,0.06,0.03,4251089034,658,Yes,Bachelor or equivalent,Male,Yes,Single,8,\N,3,0,95,Non-technology Related Job,225,IA,315,47,No,No,0.15,3013,376,0,2015,1
1424,25,201937,0.06,0.03,4251089034,658,Yes,Bachelor or equivalent,Male,Yes,Single,8,\N,3,0,95,Non-technology Related Job,225,IA,315,47,No,No,0.15,2896,579,0,2015,2
1425,55,62837,0.04,0.0,4251093344,659,Yes,Bachelor or equivalent,Female,No,Single,66,\N,1,5,13,Others,398,KY,12,62,No,No,0.61,3547,591,0,2015,1
1426,55,62837,0.04,0.0,4251093344,659,Yes,Bachelor or equivalent,Female,No,Single,66,\N,1,5,13,Others,398,KY,12,62,No,No,0.61,5849,649,0,2015,2
1427,71,60866,0.06,0.01,4251092240,660,Yes,Master or equivalent,Female,Yes,Single,73,\N,3,3,53,Non-technology Related Job,258,ND,15,172,No,No,0.82,4059,811,0,2015,1
1428,71,60866,0.06,0.01,4251092240,660,Yes,Master or equivalent,Female,Yes,Single,73,\N,3,3,53,Non-technology Related Job,258,ND,15,172,No,No,0.82,2191,730,0,2015,2
1429,33,171767,0.04,0.02,4251089651,661,Yes,Master or equivalent,Male,Yes,Single,11,\N,0,0,72,Others,430,OH,212,187,No,No,0.27,6150,683,0,2015,1
1430,33,171767,0.04,0.02,4251089651,661,Yes,Master or equivalent,Male,Yes,Single,11,\N,0,0,72,Others,430,OH,212,187,No,No,0.27,6349,793,0,2015,2
1431,33,171767,0.04,0.02,4251089651,661,Yes,Master or equivalent,Male,Yes,Single,11,\N,0,0,72,Others,430,OH,212,187,No,No,0.27,620,620,0,2015,3
1432,49,169796,0.06,0.03,4251019660,662,Yes,High School or below,Male,Yes,Married,19,\N,3,6,12,Non-technology Related Job,291,AK,215,47,Yes,No,0.48,3896,974,0,2015,1
1433,49,169796,0.06,0.03,4251019660,662,Yes,High School or below,Male,Yes,Married,19,\N,3,6,12,Non-technology Related Job,291,AK,215,47,Yes,No,0.48,3301,660,0,2015,2
1434,12,30696,0.04,0.0,4251081022,663,Yes,High School or below,Female,Yes,Married,77,\N,0,4,31,Others,463,AR,412,62,No,No,0.94,4985,997,0,2015,1
1435,12,30696,0.04,0.0,4251081022,663,Yes,High School or below,Female,Yes,Married,77,\N,0,4,31,Others,463,AR,412,62,No,No,0.94,3104,1034,0,2015,2
1436,28,28725,0.06,0.01,4251010351,664,Yes,High School or below,Male,Yes,Single,84,\N,3,1,71,Non-technology Related Job,323,MA,416,172,No,No,0.15,2625,656,0,2015,1
1437,28,28725,0.06,0.01,4251010351,664,Yes,High School or below,Male,Yes,Single,84,\N,3,1,71,Non-technology Related Job,323,MA,416,172,No,No,0.15,4740,592,0,2015,2
1438,28,28725,0.06,0.01,4251010351,664,Yes,High School or below,Male,Yes,Single,84,\N,3,1,71,Non-technology Related Job,323,MA,416,172,No,No,0.15,1111,1111,0,2015,3
1439,58,139625,0.05,0.02,4251011112,665,Yes,High School or below,Female,Yes,Married,22,\N,0,7,90,Others,495,MN,113,187,No,No,0.61,4380,730,0,2015,1
1440,58,139625,0.05,0.02,4251011112,665,Yes,High School or below,Female,Yes,Married,22,\N,0,7,90,Others,495,MN,113,187,No,No,0.61,3402,850,0,2015,2
1441,74,137654,0.07,0.03,4251069955,666,Yes,Bachelor or equivalent,Female,Yes,Single,30,\N,2,4,30,Non-technology Related Job,356,SC,116,47,No,No,0.82,2132,426,0,2015,1
1442,74,137654,0.07,0.03,4251069955,666,Yes,Bachelor or equivalent,Female,Yes,Single,30,\N,2,4,30,Non-technology Related Job,356,SC,116,47,No,No,0.82,5931,988,0,2015,2
1443,36,248555,0.05,0.0,4251038143,667,Yes,Bachelor or equivalent,Male,Yes,Single,87,\N,0,2,49,Others,28,SD,313,62,No,No,0.28,1899,949,0,2015,1
1444,36,248555,0.05,0.0,4251038143,667,Yes,Bachelor or equivalent,Male,Yes,Single,87,\N,0,2,49,Others,28,SD,313,62,No,No,0.28,3555,711,0,2015,2
1445,52,246584,0.07,0.01,4251055795,668,Yes,Bachelor or equivalent,Male,No,Married,95,\N,2,7,89,Non-technology Related Job,388,DE,316,172,No,No,0.49,1205,602,0,2015,1
1446,52,246584,0.07,0.01,4251055795,668,Yes,Bachelor or equivalent,Male,No,Married,95,\N,2,7,89,Non-technology Related Job,388,DE,316,172,No,No,0.49,1113,371,0,2015,2
1447,14,107484,0.05,0.02,4251032154,669,Yes,Master or equivalent,Female,Yes,Married,33,\N,3,5,8,Others,61,GA,13,187,No,Yes,0.94,4152,519,0,2015,1
1448,14,107484,0.05,0.02,4251032154,669,Yes,Master or equivalent,Female,Yes,Married,33,\N,3,5,8,Others,61,GA,13,187,No,Yes,0.94,7973,885,0,2015,2
1449,30,105513,0.07,0.03,4251073681,670,Yes,High School or below,Male,Yes,Married,40,\N,2,2,48,Non-technology Related Job,421,NE,16,47,No,No,0.15,635,317,0,2015,1
1450,30,105513,0.07,0.03,4251073681,670,Yes,High School or below,Male,Yes,Married,40,\N,2,2,48,Non-technology Related Job,421,NE,16,47,No,No,0.15,4511,501,0,2015,2
1451,61,216413,0.05,0.0,4251094701,671,Yes,High School or below,Female,Yes,Married,98,\N,3,0,67,Others,93,NH,213,62,No,No,0.61,987,329,0,2015,1
1452,61,216413,0.05,0.0,4251094701,671,Yes,High School or below,Female,Yes,Married,98,\N,3,0,67,Others,93,NH,213,62,No,No,0.61,5765,720,0,2015,2
